timestamp, memory.used [MiB]
2025/12/07 22:19:21.943, 1 MiB
2025/12/07 22:19:22.943, 1 MiB
2025/12/07 22:19:23.943, 4 MiB
2025/12/07 22:19:24.943, 4 MiB
2025/12/07 22:19:25.943, 4 MiB
2025/12/07 22:19:26.943, 4 MiB
2025/12/07 22:19:27.944, 4 MiB
2025/12/07 22:19:28.944, 420 MiB
2025/12/07 22:19:29.944, 582 MiB
2025/12/07 22:19:30.944, 652 MiB
2025/12/07 22:19:31.944, 744 MiB
2025/12/07 22:19:32.944, 744 MiB
2025/12/07 22:19:33.944, 744 MiB
2025/12/07 22:19:34.944, 746 MiB
2025/12/07 22:19:35.945, 766 MiB
2025/12/07 22:19:36.945, 804 MiB
2025/12/07 22:19:37.945, 926 MiB
2025/12/07 22:19:38.945, 1164 MiB
2025/12/07 22:19:39.945, 846 MiB
2025/12/07 22:19:40.945, 944 MiB
2025/12/07 22:19:41.945, 1112 MiB
2025/12/07 22:19:42.945, 1128 MiB
2025/12/07 22:19:43.946, 1258 MiB
2025/12/07 22:19:44.946, 1278 MiB
2025/12/07 22:19:45.946, 1530 MiB
2025/12/07 22:19:46.946, 1550 MiB
2025/12/07 22:19:47.946, 1356 MiB
2025/12/07 22:19:48.946, 1376 MiB
2025/12/07 22:19:49.946, 1410 MiB
2025/12/07 22:19:50.946, 1448 MiB
2025/12/07 22:19:51.946, 1486 MiB
2025/12/07 22:19:52.947, 1448 MiB
2025/12/07 22:19:53.947, 1222 MiB
2025/12/07 22:19:54.947, 1222 MiB
2025/12/07 22:19:55.947, 1558 MiB
2025/12/07 22:19:56.947, 1558 MiB
2025/12/07 22:19:57.947, 1524 MiB
2025/12/07 22:19:58.947, 1718 MiB
2025/12/07 22:19:59.947, 1700 MiB
2025/12/07 22:20:00.948, 1830 MiB
2025/12/07 22:20:01.948, 1962 MiB
2025/12/07 22:20:02.948, 1870 MiB
2025/12/07 22:20:03.948, 2000 MiB
2025/12/07 22:20:04.948, 1878 MiB
2025/12/07 22:20:05.948, 1910 MiB
2025/12/07 22:20:06.948, 2036 MiB
2025/12/07 22:20:07.948, 2190 MiB
2025/12/07 22:20:08.949, 2338 MiB
2025/12/07 22:20:09.949, 1972 MiB
2025/12/07 22:20:10.949, 1860 MiB
2025/12/07 22:20:11.949, 1860 MiB
2025/12/07 22:20:12.949, 1862 MiB
2025/12/07 22:20:13.949, 1862 MiB
2025/12/07 22:20:14.949, 1862 MiB
2025/12/07 22:20:15.950, 1864 MiB
2025/12/07 22:20:16.950, 2002 MiB
2025/12/07 22:20:17.950, 2002 MiB
2025/12/07 22:20:18.950, 1874 MiB
