timestamp, memory.used [MiB]
2025/12/08 02:19:21.273, 4 MiB
2025/12/08 02:19:22.273, 4 MiB
2025/12/08 02:19:23.273, 4 MiB
2025/12/08 02:19:24.273, 4 MiB
2025/12/08 02:19:25.274, 4 MiB
2025/12/08 02:19:26.274, 4 MiB
2025/12/08 02:19:27.274, 4 MiB
2025/12/08 02:19:28.274, 4 MiB
2025/12/08 02:19:29.274, 4 MiB
2025/12/08 02:19:30.274, 1881 MiB
2025/12/08 02:19:31.275, 2651 MiB
2025/12/08 02:19:32.275, 2651 MiB
2025/12/08 02:19:33.275, 2651 MiB
2025/12/08 02:19:34.275, 2651 MiB
2025/12/08 02:19:35.275, 2651 MiB
2025/12/08 02:19:36.275, 2651 MiB
2025/12/08 02:19:37.275, 2651 MiB
2025/12/08 02:19:38.275, 2651 MiB
2025/12/08 02:19:39.276, 2651 MiB
2025/12/08 02:19:40.276, 2651 MiB
2025/12/08 02:19:41.276, 2651 MiB
2025/12/08 02:19:42.276, 2651 MiB
2025/12/08 02:19:43.276, 2651 MiB
2025/12/08 02:19:44.276, 2651 MiB
2025/12/08 02:19:45.276, 2651 MiB
2025/12/08 02:19:46.277, 2651 MiB
2025/12/08 02:19:47.277, 2651 MiB
2025/12/08 02:19:48.277, 2949 MiB
2025/12/08 02:19:49.277, 3173 MiB
2025/12/08 02:19:50.277, 3173 MiB
2025/12/08 02:19:51.277, 3173 MiB
2025/12/08 02:19:52.277, 3173 MiB
2025/12/08 02:19:53.278, 3173 MiB
2025/12/08 02:19:54.278, 3173 MiB
2025/12/08 02:19:55.278, 3173 MiB
2025/12/08 02:19:56.278, 3173 MiB
2025/12/08 02:19:57.278, 3173 MiB
2025/12/08 02:19:58.278, 3173 MiB
2025/12/08 02:19:59.278, 3173 MiB
2025/12/08 02:20:00.278, 3173 MiB
2025/12/08 02:20:01.279, 3173 MiB
2025/12/08 02:20:02.279, 3173 MiB
2025/12/08 02:20:03.279, 3173 MiB
2025/12/08 02:20:04.279, 3173 MiB
2025/12/08 02:20:05.279, 3173 MiB
2025/12/08 02:20:06.279, 3173 MiB
2025/12/08 02:20:07.279, 4895 MiB
2025/12/08 02:20:08.279, 4895 MiB
2025/12/08 02:20:09.280, 4895 MiB
