timestamp, memory.used [MiB]
2025/12/06 08:19:30.486, 1 MiB
2025/12/06 08:19:31.486, 1 MiB
2025/12/06 08:19:32.486, 1 MiB
2025/12/06 08:19:33.486, 1 MiB
2025/12/06 08:19:34.487, 1 MiB
2025/12/06 08:19:35.487, 1 MiB
2025/12/06 08:19:36.487, 4 MiB
2025/12/06 08:19:37.487, 4 MiB
2025/12/06 08:19:38.487, 4 MiB
2025/12/06 08:19:39.487, 4 MiB
2025/12/06 08:19:40.488, 4 MiB
2025/12/06 08:19:41.488, 4 MiB
2025/12/06 08:19:42.488, 4 MiB
2025/12/06 08:19:43.488, 528 MiB
2025/12/06 08:19:44.488, 939 MiB
2025/12/06 08:19:45.488, 939 MiB
2025/12/06 08:19:46.489, 939 MiB
2025/12/06 08:19:47.489, 2651 MiB
2025/12/06 08:19:48.489, 2651 MiB
2025/12/06 08:19:49.489, 2651 MiB
2025/12/06 08:19:50.489, 2651 MiB
2025/12/06 08:19:51.489, 2651 MiB
2025/12/06 08:19:52.489, 2651 MiB
2025/12/06 08:19:53.490, 2651 MiB
2025/12/06 08:19:54.490, 2651 MiB
2025/12/06 08:19:55.490, 2651 MiB
2025/12/06 08:19:56.490, 2651 MiB
2025/12/06 08:19:57.490, 2651 MiB
2025/12/06 08:19:58.490, 2651 MiB
2025/12/06 08:19:59.490, 2651 MiB
2025/12/06 08:20:00.491, 2651 MiB
2025/12/06 08:20:01.491, 2651 MiB
2025/12/06 08:20:02.491, 2651 MiB
2025/12/06 08:20:03.491, 2651 MiB
2025/12/06 08:20:04.491, 2651 MiB
2025/12/06 08:20:05.491, 3101 MiB
2025/12/06 08:20:06.491, 3213 MiB
2025/12/06 08:20:07.491, 3213 MiB
2025/12/06 08:20:08.492, 3279 MiB
2025/12/06 08:20:09.492, 3279 MiB
2025/12/06 08:20:10.492, 3279 MiB
2025/12/06 08:20:11.492, 3279 MiB
2025/12/06 08:20:12.492, 3279 MiB
2025/12/06 08:20:13.492, 3279 MiB
2025/12/06 08:20:14.492, 3279 MiB
2025/12/06 08:20:15.492, 3279 MiB
2025/12/06 08:20:16.493, 3279 MiB
2025/12/06 08:20:17.493, 3279 MiB
2025/12/06 08:20:18.493, 3279 MiB
2025/12/06 08:20:19.493, 3279 MiB
2025/12/06 08:20:20.493, 3279 MiB
2025/12/06 08:20:21.493, 3279 MiB
2025/12/06 08:20:22.493, 3279 MiB
2025/12/06 08:20:23.494, 3279 MiB
2025/12/06 08:20:24.494, 3279 MiB
2025/12/06 08:20:25.494, 3279 MiB
2025/12/06 08:20:26.494, 5125 MiB
2025/12/06 08:20:27.494, 5125 MiB
2025/12/06 08:20:28.494, 5125 MiB
2025/12/06 08:20:29.494, 5125 MiB
2025/12/06 08:20:30.495, 5125 MiB
2025/12/06 08:20:31.495, 5125 MiB
2025/12/06 08:20:32.495, 5125 MiB
2025/12/06 08:20:33.495, 5125 MiB
2025/12/06 08:20:34.495, 5125 MiB
2025/12/06 08:20:35.495, 5125 MiB
2025/12/06 08:20:36.495, 5125 MiB
2025/12/06 08:20:37.495, 5125 MiB
2025/12/06 08:20:38.496, 5125 MiB
2025/12/06 08:20:39.496, 5125 MiB
2025/12/06 08:20:40.496, 5125 MiB
2025/12/06 08:20:41.496, 5125 MiB
2025/12/06 08:20:42.496, 5125 MiB
2025/12/06 08:20:43.496, 5125 MiB
2025/12/06 08:20:44.496, 5125 MiB
2025/12/06 08:20:45.497, 5125 MiB
2025/12/06 08:20:46.497, 5125 MiB
2025/12/06 08:20:47.497, 5125 MiB
2025/12/06 08:20:48.497, 5125 MiB
2025/12/06 08:20:49.497, 5125 MiB
2025/12/06 08:20:50.497, 5125 MiB
2025/12/06 08:20:51.497, 5125 MiB
2025/12/06 08:20:52.498, 5125 MiB
2025/12/06 08:20:53.498, 5125 MiB
2025/12/06 08:20:54.498, 5125 MiB
2025/12/06 08:20:55.498, 5125 MiB
2025/12/06 08:20:56.498, 5125 MiB
