timestamp, memory.used [MiB]
2025/12/08 02:43:03.442, 4 MiB
2025/12/08 02:43:04.442, 4 MiB
2025/12/08 02:43:05.442, 4 MiB
2025/12/08 02:43:06.442, 4 MiB
2025/12/08 02:43:07.442, 4 MiB
2025/12/08 02:43:08.442, 4 MiB
2025/12/08 02:43:09.442, 4 MiB
2025/12/08 02:43:10.443, 4 MiB
2025/12/08 02:43:11.443, 12 MiB
2025/12/08 02:43:12.443, 1881 MiB
2025/12/08 02:43:13.443, 2651 MiB
2025/12/08 02:43:14.443, 2651 MiB
2025/12/08 02:43:15.443, 2651 MiB
2025/12/08 02:43:16.443, 2651 MiB
2025/12/08 02:43:17.444, 2651 MiB
2025/12/08 02:43:18.444, 2651 MiB
2025/12/08 02:43:19.444, 2651 MiB
2025/12/08 02:43:20.444, 2651 MiB
2025/12/08 02:43:21.444, 2651 MiB
2025/12/08 02:43:22.444, 2651 MiB
2025/12/08 02:43:23.444, 2651 MiB
2025/12/08 02:43:24.444, 2651 MiB
2025/12/08 02:43:25.445, 2651 MiB
2025/12/08 02:43:26.445, 2651 MiB
2025/12/08 02:43:27.445, 2651 MiB
2025/12/08 02:43:28.445, 2651 MiB
2025/12/08 02:43:29.445, 2651 MiB
2025/12/08 02:43:30.445, 5049 MiB
2025/12/08 02:43:31.446, 11435 MiB
2025/12/08 02:43:32.648, 3211 MiB
2025/12/08 02:43:33.648, 3211 MiB
2025/12/08 02:43:34.648, 3279 MiB
2025/12/08 02:43:35.649, 3279 MiB
2025/12/08 02:43:36.649, 3279 MiB
2025/12/08 02:43:37.649, 3279 MiB
2025/12/08 02:43:38.649, 3279 MiB
2025/12/08 02:43:39.649, 3279 MiB
2025/12/08 02:43:40.649, 3279 MiB
2025/12/08 02:43:41.649, 3279 MiB
2025/12/08 02:43:42.649, 3279 MiB
2025/12/08 02:43:43.650, 3279 MiB
2025/12/08 02:43:44.650, 3279 MiB
2025/12/08 02:43:45.650, 3279 MiB
2025/12/08 02:43:46.650, 3279 MiB
