timestamp, memory.used [MiB]
2025/12/09 00:09:28.572, 1 MiB
2025/12/09 00:09:29.572, 1 MiB
2025/12/09 00:09:30.572, 4 MiB
2025/12/09 00:09:31.572, 4 MiB
2025/12/09 00:09:32.572, 4 MiB
2025/12/09 00:09:33.572, 4 MiB
2025/12/09 00:09:34.572, 4 MiB
2025/12/09 00:09:35.573, 420 MiB
2025/12/09 00:09:36.573, 582 MiB
2025/12/09 00:09:37.573, 662 MiB
2025/12/09 00:09:38.573, 696 MiB
2025/12/09 00:09:39.573, 696 MiB
2025/12/09 00:09:40.573, 696 MiB
2025/12/09 00:09:41.574, 696 MiB
2025/12/09 00:09:42.574, 756 MiB
2025/12/09 00:09:43.574, 790 MiB
2025/12/09 00:09:44.574, 824 MiB
2025/12/09 00:09:45.574, 908 MiB
2025/12/09 00:09:46.574, 870 MiB
2025/12/09 00:09:47.574, 922 MiB
2025/12/09 00:09:48.575, 1012 MiB
2025/12/09 00:09:49.575, 968 MiB
2025/12/09 00:09:50.575, 1102 MiB
2025/12/09 00:09:51.575, 1178 MiB
2025/12/09 00:09:52.575, 1194 MiB
2025/12/09 00:09:53.575, 1172 MiB
2025/12/09 00:09:54.575, 1220 MiB
2025/12/09 00:09:55.576, 1232 MiB
2025/12/09 00:09:56.576, 1246 MiB
2025/12/09 00:09:57.576, 1326 MiB
2025/12/09 00:09:58.576, 1052 MiB
2025/12/09 00:09:59.576, 1158 MiB
2025/12/09 00:10:00.576, 1158 MiB
2025/12/09 00:10:01.577, 1348 MiB
2025/12/09 00:10:02.577, 1368 MiB
2025/12/09 00:10:03.577, 1324 MiB
2025/12/09 00:10:04.577, 1402 MiB
2025/12/09 00:10:05.577, 1404 MiB
2025/12/09 00:10:06.577, 1416 MiB
2025/12/09 00:10:07.577, 1502 MiB
2025/12/09 00:10:08.577, 1602 MiB
2025/12/09 00:10:09.578, 1502 MiB
2025/12/09 00:10:10.578, 1428 MiB
2025/12/09 00:10:11.578, 1426 MiB
2025/12/09 00:10:12.578, 1426 MiB
2025/12/09 00:10:13.578, 1422 MiB
2025/12/09 00:10:14.578, 1422 MiB
2025/12/09 00:10:15.578, 1422 MiB
2025/12/09 00:10:16.579, 1422 MiB
2025/12/09 00:10:17.579, 1394 MiB
2025/12/09 00:10:18.579, 1394 MiB
2025/12/09 00:10:19.579, 1394 MiB
2025/12/09 00:10:20.579, 1398 MiB
2025/12/09 00:10:21.579, 1402 MiB
2025/12/09 00:10:22.579, 1398 MiB
2025/12/09 00:10:23.580, 1324 MiB
2025/12/09 00:10:24.580, 1324 MiB
2025/12/09 00:10:25.580, 1494 MiB
2025/12/09 00:10:26.580, 1574 MiB
2025/12/09 00:10:27.580, 1528 MiB
2025/12/09 00:10:28.580, 1536 MiB
2025/12/09 00:10:29.580, 1560 MiB
2025/12/09 00:10:30.581, 1540 MiB
2025/12/09 00:10:31.581, 1562 MiB
2025/12/09 00:10:32.581, 1414 MiB
2025/12/09 00:10:33.581, 1562 MiB
2025/12/09 00:10:34.581, 1578 MiB
2025/12/09 00:10:35.581, 1562 MiB
2025/12/09 00:10:36.582, 1550 MiB
2025/12/09 00:10:37.582, 1572 MiB
