timestamp, memory.used [MiB]
2025/12/09 00:27:15.400, 1 MiB
2025/12/09 00:27:16.400, 1 MiB
2025/12/09 00:27:17.400, 4 MiB
2025/12/09 00:27:18.400, 4 MiB
2025/12/09 00:27:19.400, 4 MiB
2025/12/09 00:27:20.400, 4 MiB
2025/12/09 00:27:21.401, 4 MiB
2025/12/09 00:27:22.401, 420 MiB
2025/12/09 00:27:23.401, 582 MiB
2025/12/09 00:27:24.401, 662 MiB
2025/12/09 00:27:25.401, 696 MiB
2025/12/09 00:27:26.401, 696 MiB
2025/12/09 00:27:27.402, 696 MiB
2025/12/09 00:27:28.402, 712 MiB
2025/12/09 00:27:29.402, 758 MiB
2025/12/09 00:27:30.402, 780 MiB
2025/12/09 00:27:31.402, 826 MiB
2025/12/09 00:27:32.402, 852 MiB
2025/12/09 00:27:33.402, 882 MiB
2025/12/09 00:27:34.403, 936 MiB
2025/12/09 00:27:35.403, 994 MiB
2025/12/09 00:27:36.403, 1184 MiB
2025/12/09 00:27:37.403, 1174 MiB
2025/12/09 00:27:38.403, 1198 MiB
2025/12/09 00:27:39.403, 1186 MiB
2025/12/09 00:27:40.403, 1206 MiB
2025/12/09 00:27:41.404, 1284 MiB
2025/12/09 00:27:42.404, 1236 MiB
2025/12/09 00:27:43.404, 1252 MiB
2025/12/09 00:27:44.404, 1262 MiB
2025/12/09 00:27:45.404, 1052 MiB
2025/12/09 00:27:46.404, 1244 MiB
2025/12/09 00:27:47.405, 1284 MiB
2025/12/09 00:27:48.405, 1402 MiB
2025/12/09 00:27:49.405, 1318 MiB
2025/12/09 00:27:50.405, 1418 MiB
2025/12/09 00:27:51.405, 1434 MiB
2025/12/09 00:27:52.405, 1530 MiB
2025/12/09 00:27:53.405, 1386 MiB
2025/12/09 00:27:54.406, 1470 MiB
2025/12/09 00:27:55.406, 1630 MiB
2025/12/09 00:27:56.406, 1452 MiB
2025/12/09 00:27:57.406, 1458 MiB
2025/12/09 00:27:58.406, 1536 MiB
2025/12/09 00:27:59.406, 1458 MiB
2025/12/09 00:28:00.407, 1618 MiB
2025/12/09 00:28:01.407, 1700 MiB
2025/12/09 00:28:02.407, 1474 MiB
2025/12/09 00:28:03.407, 1474 MiB
2025/12/09 00:28:04.407, 1474 MiB
2025/12/09 00:28:05.407, 1478 MiB
2025/12/09 00:28:06.407, 1416 MiB
2025/12/09 00:28:07.408, 1416 MiB
2025/12/09 00:28:08.408, 1416 MiB
2025/12/09 00:28:09.408, 1416 MiB
2025/12/09 00:28:10.408, 1334 MiB
2025/12/09 00:28:11.408, 1334 MiB
2025/12/09 00:28:12.408, 1526 MiB
2025/12/09 00:28:13.409, 1534 MiB
2025/12/09 00:28:14.409, 1568 MiB
2025/12/09 00:28:15.409, 1572 MiB
2025/12/09 00:28:16.409, 1568 MiB
2025/12/09 00:28:17.409, 1574 MiB
2025/12/09 00:28:18.409, 1462 MiB
2025/12/09 00:28:19.409, 1426 MiB
2025/12/09 00:28:20.410, 1596 MiB
2025/12/09 00:28:21.410, 1592 MiB
2025/12/09 00:28:22.410, 1592 MiB
2025/12/09 00:28:23.410, 1592 MiB
2025/12/09 00:28:24.410, 1592 MiB
2025/12/09 00:28:25.410, 1584 MiB
2025/12/09 00:28:26.410, 1572 MiB
2025/12/09 00:28:27.411, 1588 MiB
2025/12/09 00:28:28.411, 1442 MiB
2025/12/09 00:28:29.411, 1592 MiB
2025/12/09 00:28:30.411, 1800 MiB
2025/12/09 00:28:31.411, 1924 MiB
2025/12/09 00:28:32.411, 1598 MiB
2025/12/09 00:28:33.411, 1588 MiB
2025/12/09 00:28:34.412, 1588 MiB
2025/12/09 00:28:35.412, 1588 MiB
2025/12/09 00:28:36.412, 1604 MiB
2025/12/09 00:28:37.412, 1636 MiB
2025/12/09 00:28:38.412, 1636 MiB
2025/12/09 00:28:39.412, 1636 MiB
2025/12/09 00:28:40.412, 1612 MiB
2025/12/09 00:28:41.412, 1560 MiB
2025/12/09 00:28:42.413, 1556 MiB
2025/12/09 00:28:43.414, 1640 MiB
2025/12/09 00:28:44.414, 1556 MiB
2025/12/09 00:28:45.414, 1572 MiB
2025/12/09 00:28:46.414, 1552 MiB
2025/12/09 00:28:47.414, 1552 MiB
2025/12/09 00:28:48.414, 1776 MiB
2025/12/09 00:28:49.414, 1552 MiB
2025/12/09 00:28:50.415, 1568 MiB
2025/12/09 00:28:51.415, 1568 MiB
2025/12/09 00:28:52.415, 1568 MiB
2025/12/09 00:28:53.415, 1548 MiB
2025/12/09 00:28:54.415, 1552 MiB
2025/12/09 00:28:55.415, 1552 MiB
2025/12/09 00:28:56.415, 1548 MiB
2025/12/09 00:28:57.415, 1564 MiB
2025/12/09 00:28:58.416, 1564 MiB
2025/12/09 00:28:59.416, 1548 MiB
2025/12/09 00:29:00.416, 1364 MiB
2025/12/09 00:29:01.416, 1552 MiB
2025/12/09 00:29:02.416, 1552 MiB
2025/12/09 00:29:03.416, 1552 MiB
2025/12/09 00:29:04.416, 1552 MiB
2025/12/09 00:29:05.416, 1552 MiB
2025/12/09 00:29:06.416, 1552 MiB
2025/12/09 00:29:07.417, 1532 MiB
2025/12/09 00:29:08.417, 1572 MiB
2025/12/09 00:29:09.417, 1542 MiB
2025/12/09 00:29:10.417, 1560 MiB
2025/12/09 00:29:11.417, 1564 MiB
2025/12/09 00:29:12.417, 1522 MiB
2025/12/09 00:29:13.417, 1540 MiB
2025/12/09 00:29:14.417, 1538 MiB
2025/12/09 00:29:15.417, 1536 MiB
2025/12/09 00:29:16.418, 1534 MiB
2025/12/09 00:29:17.418, 1530 MiB
2025/12/09 00:29:18.418, 1530 MiB
2025/12/09 00:29:19.418, 1536 MiB
2025/12/09 00:29:20.418, 1534 MiB
2025/12/09 00:29:21.418, 1534 MiB
2025/12/09 00:29:22.418, 1534 MiB
2025/12/09 00:29:23.418, 1534 MiB
2025/12/09 00:29:24.419, 1752 MiB
2025/12/09 00:29:25.419, 1536 MiB
2025/12/09 00:29:26.419, 1538 MiB
2025/12/09 00:29:27.419, 1558 MiB
2025/12/09 00:29:28.419, 1532 MiB
2025/12/09 00:29:29.419, 1538 MiB
2025/12/09 00:29:30.419, 1532 MiB
2025/12/09 00:29:31.419, 1532 MiB
2025/12/09 00:29:32.419, 1532 MiB
2025/12/09 00:29:33.420, 1532 MiB
2025/12/09 00:29:34.420, 1532 MiB
2025/12/09 00:29:35.420, 1532 MiB
2025/12/09 00:29:36.420, 1532 MiB
2025/12/09 00:29:37.420, 1532 MiB
2025/12/09 00:29:38.420, 1532 MiB
2025/12/09 00:29:39.420, 1532 MiB
2025/12/09 00:29:40.420, 1532 MiB
2025/12/09 00:29:41.421, 1532 MiB
2025/12/09 00:29:42.421, 1532 MiB
2025/12/09 00:29:43.421, 1532 MiB
2025/12/09 00:29:44.421, 1532 MiB
2025/12/09 00:29:45.421, 1532 MiB
2025/12/09 00:29:46.421, 1532 MiB
2025/12/09 00:29:47.421, 1532 MiB
2025/12/09 00:29:48.421, 1532 MiB
2025/12/09 00:29:49.421, 1532 MiB
2025/12/09 00:29:50.422, 1532 MiB
2025/12/09 00:29:51.422, 1532 MiB
2025/12/09 00:29:52.422, 1532 MiB
2025/12/09 00:29:53.422, 1532 MiB
2025/12/09 00:29:54.422, 1532 MiB
2025/12/09 00:29:55.422, 1532 MiB
2025/12/09 00:29:56.422, 1532 MiB
2025/12/09 00:29:57.422, 1532 MiB
2025/12/09 00:29:58.423, 1532 MiB
2025/12/09 00:29:59.423, 1532 MiB
2025/12/09 00:30:00.423, 1532 MiB
2025/12/09 00:30:01.423, 1532 MiB
2025/12/09 00:30:02.423, 1532 MiB
2025/12/09 00:30:03.423, 1532 MiB
2025/12/09 00:30:04.423, 1532 MiB
2025/12/09 00:30:05.424, 1532 MiB
2025/12/09 00:30:06.424, 1532 MiB
2025/12/09 00:30:07.424, 1532 MiB
2025/12/09 00:30:08.424, 1532 MiB
2025/12/09 00:30:09.424, 1532 MiB
2025/12/09 00:30:10.424, 1532 MiB
2025/12/09 00:30:11.424, 1532 MiB
2025/12/09 00:30:12.424, 1532 MiB
2025/12/09 00:30:13.425, 1532 MiB
2025/12/09 00:30:14.425, 1532 MiB
2025/12/09 00:30:15.425, 1532 MiB
2025/12/09 00:30:16.425, 1532 MiB
2025/12/09 00:30:17.425, 1532 MiB
2025/12/09 00:30:18.425, 1532 MiB
2025/12/09 00:30:19.425, 1532 MiB
2025/12/09 00:30:20.425, 1532 MiB
2025/12/09 00:30:21.426, 1532 MiB
2025/12/09 00:30:22.426, 1532 MiB
2025/12/09 00:30:23.426, 1532 MiB
2025/12/09 00:30:24.426, 1532 MiB
2025/12/09 00:30:25.426, 1532 MiB
2025/12/09 00:30:26.426, 1532 MiB
2025/12/09 00:30:27.426, 1532 MiB
2025/12/09 00:30:28.427, 1532 MiB
2025/12/09 00:30:29.427, 1532 MiB
